DataHora,Protocolo,IP_Origem,IP_Destino,Protocolo_Num,Tamanho
2025-06-23 15:09:01,IPv6,8.0.69.0,1.192.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.191.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.226.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.226.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.226.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.226.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.226.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.226.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.226.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.226.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.226.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.225.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.4.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.4.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.4.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.4.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.4.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.4.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.4.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.4.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.4.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.3.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.38.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.38.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.38.0.0,51,65535
2025-06-23 15:09:01,IPv4,192.168.0.15,104.18.18.125,6,83
2025-06-23 15:09:01,IPv6,8.0.69.0,2.38.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.38.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.38.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.38.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.38.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.38.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.37.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.72.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.72.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.72.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,0.103.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.72.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.72.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.72.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.72.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.72.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.72.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.71.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.106.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.106.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.106.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,0.137.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.106.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.106.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.106.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.106.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.106.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.106.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.105.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.140.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.140.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.140.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,0.171.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.140.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.140.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.140.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.140.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.140.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.140.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.139.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.174.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.174.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.174.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,0.205.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.174.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.174.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.174.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.174.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.174.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.174.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.173.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.208.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.208.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.208.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,0.239.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.208.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.208.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.208.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.208.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.208.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.208.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.207.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.242.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.242.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.242.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.17.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.242.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.242.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.242.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.242.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.242.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.242.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.241.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.20.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.20.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.20.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.51.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.20.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.20.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.20.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.20.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.20.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.20.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.19.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.54.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.54.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.54.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.85.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.54.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.54.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.54.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.54.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.54.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.54.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.53.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.88.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.88.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.88.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.119.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.88.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.88.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.88.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.88.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.88.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.88.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.87.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.122.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.122.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.122.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.153.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.122.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.122.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.122.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.122.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.122.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.122.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.121.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.156.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.156.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.156.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.187.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.156.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.156.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.156.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.156.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.156.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.156.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.155.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.190.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.190.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.190.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.221.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.190.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.190.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.190.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.190.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.190.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.190.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.189.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.224.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.224.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.224.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.255.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.224.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.224.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.224.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.224.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.224.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.224.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.223.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.2.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.2.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.2.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.33.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.2.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.2.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.2.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.2.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.2.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.2.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.1.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.36.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.36.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.36.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.67.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.36.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.36.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.36.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.36.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.36.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.36.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.35.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.70.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.70.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.70.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.101.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.70.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.70.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.70.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.70.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.70.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.70.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.69.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.104.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.104.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.104.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.135.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.104.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.104.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.104.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.104.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.104.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.104.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.103.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.138.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.138.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.138.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.169.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.138.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.138.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.138.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.138.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.138.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.138.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.137.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.172.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.172.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.172.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.203.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.172.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.172.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.172.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.172.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.172.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.172.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.171.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.206.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.206.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.206.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,2.237.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.206.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.206.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.206.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.206.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.206.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.206.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.205.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.240.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.240.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.240.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.15.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.240.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.240.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.240.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.240.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.240.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.240.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,4.239.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.18.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.18.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.18.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.49.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.18.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.18.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.18.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.18.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.18.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.18.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.17.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.52.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.52.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.52.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.83.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.52.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.52.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.52.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.52.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.52.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.52.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.51.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.86.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.86.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.86.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.117.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.86.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.86.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.86.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.86.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.86.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.86.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.85.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.120.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.120.0.0,51,65535
2025-06-23 15:09:01,IPv4,192.168.0.15,104.18.18.125,6,232
2025-06-23 15:09:01,IPv6,8.0.69.0,5.120.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.151.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.120.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.120.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.120.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.120.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.120.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.120.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.119.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.154.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.154.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,0.252.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.154.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.185.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.154.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.154.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.154.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.154.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.154.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.154.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,5.153.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.30.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.219.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.64.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,3.253.0.0,51,65535
2025-06-23 15:09:01,IPv6,8.0.69.0,1.98.0.0,51,65535
